12:15:18.929 -> -0.01,0.24,0.97,-7.93,0.98,-2.44
12:15:19.024 -> -0.01,0.36,0.97,-52.31,-0.18,-8.91
12:15:19.119 -> 0.06,-0.12,0.81,-558.04,-35.03,-50.78
12:15:19.216 -> 0.09,-1.14,0.16,-218.44,-27.95,-10.80
12:15:19.311 -> 0.12,-0.97,0.11,-37.78,-4.27,-5.80
12:15:19.407 -> 0.13,-0.98,0.08,-18.07,-4.82,-2.99
12:15:19.502 -> 0.14,-0.99,0.05,-12.63,-2.93,-3.78
12:15:19.598 -> 0.14,-0.98,0.06,5.13,1.40,-1.77
12:15:19.694 -> 0.15,-1.01,0.09,18.49,5.25,-1.77
12:15:19.790 -> 0.15,-1.02,0.12,17.76,5.00,2.75
12:15:19.933 -> 0.15,-1.06,0.14,51.70,10.13,10.25
12:15:20.029 -> 0.07,-0.98,0.31,282.96,25.02,18.37
12:15:20.123 -> 0.03,-0.28,0.87,303.83,13.00,26.06
12:15:20.218 -> -0.02,0.03,0.99,105.35,7.81,11.41
12:15:20.312 -> -0.02,0.13,0.98,45.17,3.91,5.74
12:15:20.408 -> -0.01,0.20,0.95,42.79,2.99,6.16
12:15:20.495 -> -0.02,0.26,0.96,35.40,0.67,8.00
12:15:20.624 -> -0.01,0.28,0.96,16.72,0.79,7.51
12:15:20.720 -> 0.00,0.30,0.96,9.46,2.99,10.07
12:15:20.815 -> -0.00,0.37,0.96,-22.71,6.16,5.49
12:15:20.897 -> -0.02,0.29,0.92,1.59,5.00,0.61
12:15:20.993 -> -0.02,0.34,0.96,-23.19,0.18,-1.22
12:15:21.088 -> -0.03,0.26,0.99,-10.99,-0.31,-3.30
12:15:21.230 -> -0.01,0.25,1.01,-35.95,2.69,-5.86
12:15:21.325 -> -0.04,0.05,0.96,-168.27,2.50,-17.33
12:15:21.420 -> -0.03,-0.41,0.82,-239.69,-11.90,-26.61
12:15:21.516 -> 0.04,-0.79,0.56,-229.49,-15.14,-28.81
12:15:21.612 -> 0.14,-1.17,0.16,-169.86,-30.40,-0.18
12:15:21.695 -> 0.11,-1.01,0.09,-18.92,-5.37,2.01
12:15:21.791 -> 0.10,-1.04,0.11,12.88,-4.15,0.55
12:15:21.923 -> 0.11,-1.12,0.14,37.41,2.81,4.09
12:15:22.019 -> 0.06,-0.96,0.31,154.24,13.61,18.92
12:15:22.114 -> 0.01,-0.76,0.63,345.40,28.26,27.89
12:15:22.210 -> -0.04,0.03,0.91,323.36,3.91,29.85
12:15:22.306 -> -0.02,0.38,0.90,91.80,-1.89,8.00
12:15:22.402 -> -0.04,0.43,0.86,49.87,-5.98,3.85
12:15:22.498 -> 0.00,0.52,0.86,11.90,-5.43,4.27
12:15:22.628 -> -0.01,0.49,0.90,-26.49,-1.40,-1.34
12:15:22.725 -> 0.01,0.43,0.93,-37.35,-0.43,-1.46
12:15:22.821 -> -0.00,0.41,0.94,-89.60,2.56,-7.39
12:15:22.906 -> -0.02,0.05,0.94,-260.50,-7.32,-22.71
12:15:23.002 -> -0.01,-0.45,0.83,-206.97,-4.82,-23.74
12:15:23.097 -> 0.05,-0.70,0.65,-159.06,-1.10,-30.33
12:15:23.194 -> 0.10,-0.88,0.38,-176.03,-8.67,-26.92
12:15:23.288 -> 0.15,-1.04,0.03,-132.14,-19.53,-11.72
12:15:23.432 -> 0.14,-0.98,-0.08,-40.10,-9.09,0.79
12:15:23.529 -> 0.13,-0.99,-0.11,-15.56,-1.95,-2.50
12:15:23.625 -> 0.13,-1.04,-0.14,8.91,1.53,-0.06
12:15:23.722 -> 0.16,-1.17,-0.04,159.36,29.42,18.92
12:15:23.818 -> 0.08,-0.90,0.32,214.48,18.43,25.76
12:15:23.914 -> -0.00,-0.62,0.70,307.50,20.94,19.71
12:15:24.010 -> -0.02,-0.09,0.93,269.29,6.47,18.68
12:15:24.106 -> -0.03,0.34,0.94,162.35,1.65,8.73
12:15:24.202 -> -0.02,0.54,0.83,67.87,0.12,1.89
12:15:24.299 -> 0.01,0.62,0.79,7.63,-0.85,1.59
12:15:24.394 -> -0.01,0.62,0.80,-26.06,0.55,3.60
12:15:24.489 -> -0.00,0.60,0.83,-63.60,1.10,0.92
12:15:24.594 -> -0.01,0.43,0.92,-152.16,-0.61,-8.48
12:15:24.691 -> -0.02,-0.05,0.99,-250.67,-9.89,-17.27
12:15:24.834 -> 0.01,-0.51,0.82,-198.97,-10.31,-14.28
12:15:24.920 -> 0.05,-0.76,0.58,-146.48,-6.04,-13.92
12:15:25.016 -> 0.09,-0.87,0.36,-146.55,-9.95,-16.48
12:15:25.113 -> 0.12,-0.99,0.08,-131.53,-14.28,-9.40
12:15:25.209 -> 0.10,-1.04,-0.04,-61.46,-8.67,-0.55
12:15:25.305 -> 0.10,-1.04,-0.13,-21.55,-3.30,0.31
12:15:25.401 -> 0.13,-1.11,-0.11,30.33,5.07,1.83
12:15:25.497 -> 0.08,-1.04,0.07,184.88,25.94,19.65
12:15:25.593 -> 0.05,-0.92,0.40,242.68,17.94,19.17
12:15:25.690 -> -0.00,-0.41,0.78,318.42,14.16,27.65
12:15:25.834 -> -0.04,0.12,0.92,216.43,5.13,23.07
12:15:25.930 -> -0.04,0.36,0.90,116.64,4.33,14.34
12:15:26.026 -> -0.04,0.59,0.81,99.61,-0.18,9.58
12:15:26.122 -> -0.00,0.73,0.73,39.79,-2.44,3.78
