23:05:36.873 -> 0.99,-0.10,0.03,-2.26,12.76,-0.61
23:05:36.969 -> 0.91,-0.07,0.08,-7.45,50.17,23.01
23:05:37.065 -> 0.82,-0.17,0.20,6.77,82.52,48.95
23:05:37.208 -> 0.67,-0.16,0.38,-11.96,107.18,67.44
23:05:37.303 -> 0.46,-0.41,0.66,19.53,109.74,70.62
23:05:37.397 -> 0.26,-0.44,0.91,35.22,89.54,55.36
23:05:37.494 -> 0.13,-0.50,1.07,27.28,57.01,41.14
23:05:37.580 -> 0.02,-0.47,1.10,8.54,29.36,25.63
23:05:37.677 -> -0.02,-0.47,1.07,6.53,20.94,13.98
23:05:37.773 -> -0.05,-0.51,1.15,-1.95,-2.62,-3.78
23:05:37.868 -> 0.00,-0.49,1.14,-2.14,-41.02,-30.27
23:05:38.012 -> 0.12,-0.44,1.06,-7.20,-75.20,-47.42
23:05:38.107 -> 0.32,-0.37,0.94,-23.19,-85.63,-55.24
23:05:38.202 -> 0.46,-0.31,0.78,-24.72,-83.86,-54.63
23:05:38.297 -> 0.62,-0.28,0.57,-16.36,-75.26,-47.73
23:05:38.392 -> 0.74,-0.23,0.43,1.65,-71.53,-40.47
23:05:38.488 -> 0.84,-0.16,0.29,-1.04,-62.19,-28.75
23:05:38.583 -> 0.93,-0.11,0.18,-5.62,-47.61,-15.81
23:05:38.678 -> 0.95,-0.15,0.13,-4.09,-33.63,-6.71
23:05:38.773 -> 0.97,-0.12,0.02,5.68,-15.01,-6.10
23:05:38.910 -> 0.99,-0.11,-0.00,-8.24,21.06,5.00
23:05:39.005 -> 0.92,-0.11,0.09,-3.17,51.27,20.26
23:05:39.102 -> 0.87,-0.16,0.24,-7.08,72.33,38.45
23:05:39.187 -> 0.74,-0.23,0.35,-0.06,88.01,52.86
23:05:39.282 -> 0.53,-0.30,0.54,30.58,94.36,56.27
23:05:39.372 -> 0.44,-0.42,0.74,30.82,90.09,49.32
23:05:39.466 -> 0.24,-0.41,1.00,10.80,87.59,43.40
23:05:39.603 -> 0.07,-0.47,1.16,18.19,56.95,36.19
23:05:39.699 -> -0.02,-0.46,1.11,14.22,30.88,21.97
23:05:39.794 -> -0.06,-0.55,1.16,-12.63,7.81,3.85
23:05:39.878 -> -0.04,-0.58,1.20,-16.54,-34.48,-27.40
23:05:39.974 -> 0.11,-0.47,1.06,-9.16,-80.14,-53.71
23:05:40.108 -> 0.29,-0.41,0.93,-29.24,-87.89,-55.60
23:05:40.204 -> 0.44,-0.34,0.74,-23.25,-85.27,-57.13
23:05:40.296 -> 0.57,-0.32,0.56,-19.90,-83.19,-53.28
23:05:40.392 -> 0.71,-0.23,0.36,-7.14,-79.28,-34.79
23:05:40.487 -> 0.87,-0.22,0.21,-5.49,-65.61,-21.24
23:05:40.606 -> 0.94,-0.21,0.08,-4.15,-41.44,-9.70
23:05:40.688 -> 0.95,-0.25,0.03,-8.79,-21.79,-3.97
23:05:40.783 -> 0.95,-0.21,-0.02,-0.98,-1.34,1.95
23:05:40.913 -> 0.95,-0.22,0.01,2.14,31.43,9.83
23:05:41.008 -> 0.90,-0.21,0.08,1.10,63.78,25.02
23:05:41.104 -> 0.79,-0.29,0.23,28.32,90.70,40.95
23:05:41.199 -> 0.64,-0.32,0.54,23.32,96.68,42.91
23:05:41.295 -> 0.49,-0.39,0.71,12.27,85.33,44.62
23:05:41.391 -> 0.29,-0.34,0.85,53.34,67.26,42.79
23:05:41.487 -> 0.23,-0.42,0.93,26.25,64.33,37.35
23:05:41.572 -> 0.12,-0.44,1.11,14.40,50.48,25.70
23:05:41.668 -> 0.05,-0.40,1.14,7.39,32.84,15.14
23:05:41.811 -> -0.03,-0.46,1.19,-8.12,4.39,3.23
23:05:41.906 -> 0.03,-0.47,1.16,-7.26,-39.00,-20.08
23:05:42.002 -> 0.14,-0.42,1.08,-18.07,-63.29,-34.73
23:05:42.098 -> 0.27,-0.41,0.96,-28.50,-79.83,-43.76
23:05:42.194 -> 0.40,-0.40,0.77,-25.39,-89.36,-51.21
23:05:42.290 -> 0.57,-0.31,0.59,-15.38,-82.52,-48.03
23:05:42.386 -> 0.70,-0.30,0.45,-18.07,-66.83,-38.39
23:05:42.482 -> 0.80,-0.24,0.34,-5.31,-58.47,-28.81
23:05:42.578 -> 0.86,-0.20,0.21,2.26,-48.52,-22.03
23:05:42.674 -> 0.94,-0.19,0.12,-0.18,-28.50,-11.47
23:05:42.770 -> 0.97,-0.20,0.08,-6.77,-2.08,-5.19
23:05:42.908 -> 0.98,-0.14,0.08,0.43,22.28,2.99
23:05:43.003 -> 0.90,-0.14,0.12,6.59,48.03,16.91
23:05:43.099 -> 0.81,-0.20,0.24,10.86,81.85,36.44
23:05:43.195 -> 0.66,-0.24,0.42,25.94,106.45,45.78
23:05:43.290 -> 0.46,-0.25,0.76,21.79,94.06,50.35
23:05:43.387 -> 0.37,-0.38,0.86,14.22,82.64,44.92
23:05:43.468 -> 0.17,-0.38,1.06,7.39,75.38,38.27
23:05:43.593 -> 0.04,-0.47,1.09,-4.27,41.44,23.25
23:05:43.688 -> -0.01,-0.43,1.08,7.02,18.43,7.57
23:05:43.783 -> 0.01,-0.48,1.11,-6.77,-2.26,-1.77
